ID	Family	Genus	Species	Part	Unnamed: 5	is_approximate_match	is_synonym	matched_name	nomenclature_code	score	search_string	taxon.flags	taxon.is_suppressed	taxon.is_suppressed_from_synth	taxon.name	taxon.ott_id	taxon.rank	taxon.source	taxon.synonyms	taxon.tax_sources	taxon.unique_name	_merge
Agrostis capillaris|WP	poaceae	Agrostis	agrostis capillaris	WP		False	False	Agrostis capillaris	ICN	1.0	agrostis capillaris	[]	False	False	Agrostis capillaris	550221.0	species	ott3.5draft1	['Agrostis alba', 'Agrostis alba aristata', 'Agrostis alba minor', 'Agrostis alba pumila', 'Agrostis alba stricta', 'Agrostis alba sylvatica', 'Agrostis alba tenuis', 'Agrostis alba vulgaris', 'Agrostis atroviolacea', 'Agrostis canina glaucina', 'Agrostis capillaris alpigena', 'Agrostis capillaris aristata', 'Agrostis capillaris aristulata', 'Agrostis capillaris capillaris', 'Agrostis capillaris dubia', 'Agrostis capillaris glaucina', 'Agrostis capillaris oreophila', 'Agrostis capillaris pumila', 'Agrostis capillaris repens', 'Agrostis capillaris sambukii', 'Agrostis capillaris violacea', 'Agrostis ceretana', 'Agrostis claudii', 'Agrostis divaricata', 'Agrostis dubia', 'Agrostis ericetorum', 'Agrostis exilis', 'Agrostis glaucina', 'Agrostis helenae', 'Agrostis hispida', 'Agrostis laxa', 'Agrostis laxa pumila', 'Agrostis lithuanica', 'Agrostis maritima', 'Agrostis maritima publ', 'Agrostis marysae-tortiae', 'Agrostis navarroi', 'Agrostis palustris stricta', 'Agrostis polymorpha breviligulata', 'Agrostis polymorpha capillaris', 'Agrostis polymorpha pumila', 'Agrostis polymorpha stricta', 'Agrostis polymorpha sylvatica', 'Agrostis pumila', 'Agrostis pumila aristata', 'Agrostis retroflexa', 'Agrostis rubra glauca', 'Agrostis rubra mutica', 'Agrostis rubra pumila', 'Agrostis simulans', 'Agrostis stolonifera diffusa', 'Agrostis stolonifera hispida', 'Agrostis stolonifera minor', 'Agrostis stolonifera vulgaris', 'Agrostis stricta', 'Agrostis sylvatica', 'Agrostis tarda', 'Agrostis tenuis', 'Agrostis tenuis alpestris', 'Agrostis tenuis alpina', 'Agrostis tenuis aristata', 'Agrostis tenuis capillaris', 'Agrostis tenuis contracta', 'Agrostis tenuis hispida', 'Agrostis tenuis hornungiana', 'Agrostis tenuis humilis', 'Agrostis tenuis microstachys', 'Agrostis tenuis montana', 'Agrostis tenuis oreophila', 'Agrostis tenuis parviflora', 'Agrostis tenuis pumila', 'Agrostis tenuis repens', 'Agrostis tenuis scaberrima', 'Agrostis tenuis schurii', 'Agrostis tenuis setifrons', 'Agrostis tenuis tenuis', 'Agrostis tenuis umbrosa', 'Agrostis tenuis vulgaris', 'Agrostis trinervata', 'Agrostis vernalis', 'Agrostis versicolor', 'Agrostis violacea', 'Agrostis vulgaris', 'Agrostis vulgaris alpestris', 'Agrostis vulgaris alpigena', 'Agrostis vulgaris arenicola', 'Agrostis vulgaris aristata', 'Agrostis vulgaris canina', 'Agrostis vulgaris capillaris', 'Agrostis vulgaris collina', 'Agrostis vulgaris contracta', 'Agrostis vulgaris curvata', 'Agrostis vulgaris divaricata', 'Agrostis vulgaris elongata', 'Agrostis vulgaris ericetorum', 'Agrostis vulgaris glauca', 'Agrostis vulgaris glaucina', 'Agrostis vulgaris hispida', 'Agrostis vulgaris hornungiana', 'Agrostis vulgaris humilis', 'Agrostis vulgaris laxa', 'Agrostis vulgaris losae', 'Agrostis vulgaris minor', 'Agrostis vulgaris montana', 'Agrostis vulgaris mutica', 'Agrostis vulgaris pallescens', 'Agrostis vulgaris pallida', 'Agrostis vulgaris parviflora', 'Agrostis vulgaris plena', 'Agrostis vulgaris pumila', 'Agrostis vulgaris repens', 'Agrostis vulgaris rigida', 'Agrostis vulgaris rubra', 'Agrostis vulgaris saxatilis', 'Agrostis vulgaris umbracola', 'Agrostis vulgaris umbrosa', 'Agrostis vulgaris violacea', 'Agrostis vulgaris vivipara', 'Aira tenorei', 'Decandolia pumila', 'Decandolia vulgaris', 'Milium hispidum', 'Milium vulgare', 'Milium vulgare divaricatum', 'Trichodium capillaris', 'Trichodium glaucinum', 'Trichodium strictum', 'Vilfa alba conferta', 'Vilfa alba nuda', 'Vilfa alba sylvatica', 'Vilfa divaricata', 'Vilfa divaricata pumila', 'Vilfa hispida', 'Vilfa pumila', 'Vilfa sylvatica', 'Vilfa vulgaris']	['ncbi:204232', 'worms:993836', 'gbif:2706490', 'irmng:10696034']	Agrostis capillaris	both
Roldana scandens|L	asteraceae	Roldana	roldana scandens	L		False	False	Roldana scandens	ICN	1.0	roldana scandens	[]	False	False	Roldana scandens	7610484.0	species	ott3.5draft1	[]	['gbif:3141689']	Roldana scandens	both
Centropogon valerii|WP	campanulaceae	Centropogon	centropogon valerii	WP		False	False	Centropogon valerii	ICN	1.0	centropogon valerii	[]	False	False	Centropogon valerii	546743.0	species	ott3.5draft1	['Centropogon grandidentatus valerii', 'Centropogon stenophyllus', 'Centropogon valeri', 'Centropogon valerii kupperi', 'Centropogon valerioi']	['ncbi:671250', 'gbif:8758601', 'gbif:5412514']	Centropogon valerii	both
Peperomia galioides|WP	piperaceae	Peperomia	peperomia galioides	WP		False	False	Peperomia galioides	ICN	1.0	peperomia galioides	[]	False	False	Peperomia galioides	680637.0	species	ott3.5draft1	['Peperomia agapatensis', 'Peperomia amphoterophylla', 'Peperomia amphoterophylla glutineofructa', 'Peperomia anisophylla', 'Peperomia apoda', 'Peperomia brachycaula', 'Peperomia ceapanana', 'Peperomia chillonensis', 'Peperomia dendroides', 'Peperomia dendromorphis', 'Peperomia distractiflora', 'Peperomia galiifolia', 'Peperomia galioides aprica', 'Peperomia galioides aromatica', 'Peperomia galioides longifolia', 'Peperomia galioides menkeana', 'Peperomia galioides minutifolia', 'Peperomia galioides nigropunctulata', 'Peperomia galioides saxicola', 'Peperomia galioides umbrosa', 'Peperomia gallitoensis', 'Peperomia garrapatilla', 'Peperomia granata', 'Peperomia guayabillosana', 'Peperomia heterophylla', 'Peperomia inaequalifolia galioides', 'Peperomia inaequalifolia var. galioides', 'Peperomia jamesonii', 'Peperomia longispica', 'Peperomia medianiana', 'Peperomia menkeana', 'Peperomia mollugo', 'Peperomia muscicola', 'Peperomia muscisedens', 'Peperomia oblongifolia', 'Peperomia okarana', 'Peperomia redondoana', 'Peperomia suaveolens', 'Peperomia subcorymbosa', 'Peperomia trullifolia', 'Piper galioides', 'Piper suaveolens']	['ncbi:352177', 'gbif:7305021']	Peperomia galioides	both
Werauhia ororiensis|WP	bromeliaceae	Werauhia	werauhia ororiensis	WP		False	False	Werauhia ororiensis	ICN	1.0	werauhia ororiensis	[]	False	False	Werauhia ororiensis	23070.0	species	ott3.5draft1	['Guzmania ororiensis', 'Thecophyllum crassiflorum', 'Thecophyllum cylindraceum', 'Thecophyllum irazuense', 'Thecophyllum kupperi', 'Thecophyllum ororiense', 'Thecophyllum standleyi', 'Vriesea crassiflora', 'Vriesea cylindracea', 'Vriesea irazuensis', 'Vriesea kupperi', 'Vriesea ororiensis', 'Vriesea standleyi']	['ncbi:294115', 'gbif:2699958']	Werauhia ororiensis	both
Fuchsia splendens|WP	onagraceae	Fuchsia	fuchsiaendens	WP																		left_only
Blechnum buchtienii|L	blechnaceae	Blechnum	blechnum buchtienii	L		False	True	Blechnum buchtienii	ICN	1.0	blechnum buchtienii	[]	False	False	Lomariocycas aurata	5689986.0	species	ott3.5draft1	['Blechnum auratum', 'Blechnum buchtienii', 'Lomaria aurata', 'Lomariocycas buchtienii', 'Struthiopteris buchtienii']	['ncbi:1816501', 'gbif:9239970']	Lomariocycas aurata	both
Gunnera talamancana|L	gunneraceae	Gunnera	gunnera talamancana	L		False	False	Gunnera talamancana	ICN	1.0	gunnera talamancana	[]	False	False	Gunnera talamancana	949371.0	species	ott3.5draft1	[]	['ncbi:195017', 'gbif:3723606']	Gunnera talamancana	both
Weinmannia fagaroides|AE	cunoniaceae	Weinmannia	weinmannia fagaroides	AE		False	False	Weinmannia fagaroides	ICN	1.0	weinmannia fagaroides	[]	False	False	Weinmannia fagaroides	5748939.0	species	ott3.5draft1	['Weinmannia baccariniana caracasana', 'Weinmannia fagaroides brevispicata', 'Weinmannia microphylla caracasana', 'Weinmannia microphylla fagaroides', 'Weinmannia roraimensis', 'Weinmannia tamana', 'Windmannia fagaroides']	['gbif:7333833']	Weinmannia fagaroides	both
Laestadia costaricensis|WP	asteraceae	Laestadia	laestadia costaricensis	WP		False	False	Laestadia costaricensis	ICN	1.0	laestadia costaricensis	[]	False	False	Laestadia costaricensis	988575.0	species	ott3.5draft1	[]	['ncbi:382016', 'gbif:5939813']	Laestadia costaricensis	both
Psychotria hoffmannseggiana|L	rubiaceae	Psychotria	psychotria hoffmannseggiana	L		False	False	Psychotria hoffmannseggiana	ICN	1.0	psychotria hoffmannseggiana	[]	False	False	Psychotria hoffmannseggiana	231065.0	species	ott3.5draft1	['Psychotria involucrata']	['ncbi:96295', 'irmng:11215054']	Psychotria hoffmannseggiana	both
Pseudolmedia mollis|AE	moraceae	Pseudolmedia	pseudolmedia mollis	AE		False	True	Pseudolmedia mollis	ICN	1.0	pseudolmedia mollis	[]	False	False	Pseudolmedia glabrata	6108819.0	species	ott3.5draft1	['Brosimum ramonense', 'Bucephalon glabratum', 'Pseudolmedia malacocarpa', 'Pseudolmedia mollis', 'Pseudolmedia oxyphyllaria', 'Pseudolmedia simiarum', 'Trophis glabrata']	['gbif:3764285']	Pseudolmedia glabrata	both
Calea urticifolia|WP	asteraceae	Calea	calea urticifolia	WP		False	False	Calea urticifolia	ICN	1.0	calea urticifolia	[]	False	False	Calea urticifolia	7606989.0	species	ott3.5draft1	['Calea axillaris urticifolia', 'Calea brachiata', 'Calea cacosmoides', 'Calea pellucidinerva', 'Caleacte urticifolia', 'Galinsoga brachiata', 'Galinsoga serrata', 'Inula serrata', 'Mocinna brachiata', 'Mocinna serrata', 'Solidago urticifolia']	['gbif:7566486']	Calea urticifolia	both
Cespedesia macrophylla|L	ochnaceae	Cespedesia	cespedesia macrophylla	L		False	True	Cespedesia macrophylla	ICN	1.0	cespedesia macrophylla	[]	False	False	Cespedesia spathulata	162676.0	species	ott3.5draft1	['Cespedesia amazonica', 'Cespedesia bonplandii', 'Cespedesia brasiliana', 'Cespedesia macrophylla', 'Cespedesia repanda', 'Cespedesia repanda (Bonpl. ex Kunth) Tiegh.', 'Cespedesia scandens', 'Cespedesia sprucei', 'Elvasia spathulata', 'Fournieria scandens', 'Godoya repanda', 'Godoya scandens', 'Godoya spathulata']	['ncbi:179739', 'gbif:9056511', 'gbif:3695801']	Cespedesia spathulata	both
Phenax angustifolius|WP	urticaceae	Phenax	phenax angustifolius	WP		False	False	Phenax angustifolius	ICN	1.0	phenax angustifolius	[]	False	False	Phenax angustifolius	6111828.0	species	ott3.5draft1	['Boehmeria angustifolia', 'Phenax ulei', 'Procris longifolia']	['gbif:5670460']	Phenax angustifolius	both
Rhynchospora polyphylla|WP	cyperaceae	Rhynchospora	rhynchospora polyphylla	WP		False	False	Rhynchospora polyphylla	ICN	1.0	rhynchospora polyphylla	[]	False	False	Rhynchospora polyphylla	896029.0	species	ott3.5draft1	['Dichromena contracta', 'Dichromena polyphylla', 'Haloschoenus contractus', 'Haloschoenus pygmaeus', 'Haloschoenus pygmaeus publ', 'Haloschoenus rigidus', 'Juncus parviflorus', 'Mitrospora polyphylla', 'Mitrospora wageneriana', 'Psilocarya teneriffae', 'Rhynchospora adulta', 'Rhynchospora contracta', 'Rhynchospora costaricensis', 'Rhynchospora ferruginea', 'Rhynchospora ferruginea publ', 'Rhynchospora micrantha contracta', 'Rhynchospora minutiflora', 'Rhynchospora minutiflora publ', 'Rhynchospora paniculata', 'Rhynchospora parviflora publ', 'Rhynchospora polycephala', 'Rhynchospora polycephala publ', 'Rhynchospora polyphylla brunnescens', 'Rhynchospora polyphylla contracta', 'Rhynchospora polyphylla longispiculosa', 'Rhynchospora polyphylla publ', 'Rhynchospora pyramidata', 'Rhynchospora rigida', 'Rhynchospora sparsa', 'Rhynchospora wageneriana', 'Schoenus polyphyllus', 'Schoenus teneriffae', 'Schoenus teneriffae publ', 'Scleria cincta', 'Scleria micrantha', 'Scleria minutiflora', 'Scleria minutiflora publ', 'Zosterospermon gracile']	['ncbi:1129529', 'gbif:2720826', 'gbif:2720836', 'irmng:10880891']	Rhynchospora polyphylla	both
Machaerium biovulatum|WP	fabaceae/pap.	Machaerium	machaerium biovulatum	WP		False	False	Machaerium biovulatum	ICN	1.0	machaerium biovulatum	[]	False	False	Machaerium biovulatum	886286.0	species	ott3.5draft1	['Machaerium langlassei', 'Machaerium lilacinum', 'Machaerium robiniifolium', 'Machaerium robiniifolium ampliata', 'Nissolia robiniifolia']	['ncbi:1136844', 'gbif:5355033', 'irmng:10167981']	Machaerium biovulatum	both
Hyparrhenia rufa|WP	poaceae	Hyparrhenia	hyparrhenia rufa	WP		False	False	Hyparrhenia rufa	ICN	1.0	hyparrhenia rufa	[]	False	False	Hyparrhenia rufa	754587.0	species	ott3.5draft1	['Andropogon altissimus', 'Andropogon rufus', 'Cymbopogon rufus', 'Sorghum rufum', 'Trachypogon rufus']	['ncbi:167342', 'gbif:2703246', 'irmng:10422638']	Hyparrhenia rufa	both
Arthraxon hispidus|WP	poaceae	Arthraxon	arthraxon hispidus	WP		False	False	Arthraxon hispidus	ICN	1.0	arthraxon hispidus	[]	False	False	Arthraxon hispidus	662170.0	species	ott3.5draft1	['Alectoridia quartiniana', 'Andropogon alectoridia', 'Andropogon amplexifolius', 'Andropogon ciliaris', 'Andropogon lasiocoleus', 'Andropogon micans', 'Andropogon plumbeus', 'Andropogon violaceus', 'Arthraxon caucasicus', 'Arthraxon centrasiaticus', 'Arthraxon ciliare coloratus', 'Arthraxon ciliare cryptatherus', 'Arthraxon ciliare gracilis', 'Arthraxon ciliare langsdorffii', 'Arthraxon ciliare nudus', 'Arthraxon ciliare quartinianus', 'Arthraxon ciliare submuticus', 'Arthraxon ciliare vriesii', 'Arthraxon ciliaris', 'Arthraxon ciliaris australis', 'Arthraxon ciliaris centrasiaticus', 'Arthraxon ciliaris coloratus', 'Arthraxon ciliaris cryptatherus', 'Arthraxon ciliaris genuinus', 'Arthraxon ciliaris glabrescens', 'Arthraxon ciliaris gracilis', 'Arthraxon ciliaris hookeri', 'Arthraxon ciliaris langsdorffii', 'Arthraxon ciliaris quartinianus', 'Arthraxon ciliaris quintinianus', 'Arthraxon ciliaris submuticus', 'Arthraxon ciliaris tenellus', 'Arthraxon ciliaris vriesii', 'Arthraxon coloratus', 'Arthraxon cryptatherus', 'Arthraxon cryptatherus centrasiaticus', 'Arthraxon cryptatherus ciliaris', 'Arthraxon cryptatherus submuticus', 'Arthraxon cuspidatus micans', 'Arthraxon glabrescens', 'Arthraxon gracilis', 'Arthraxon hispidus brevisetus', 'Arthraxon hispidus caucasicus', 'Arthraxon hispidus centrasiaticus', 'Arthraxon hispidus ciliaris', 'Arthraxon hispidus cryptatherus', 'Arthraxon hispidus formosanus', 'Arthraxon hispidus hispidissimus', 'Arthraxon hispidus hookeri', 'Arthraxon hispidus japonicus', 'Arthraxon hispidus kobuna', 'Arthraxon hispidus langsdorffii', 'Arthraxon hispidus macranthus', 'Arthraxon hispidus microphyllus', 'Arthraxon hispidus monticola', 'Arthraxon hispidus muticus', 'Arthraxon hispidus quartinianus', 'Arthraxon hispidus riukiuensis', 'Arthraxon hispidus vriesii', 'Arthraxon hookeri', 'Arthraxon japonicus', 'Arthraxon kobuna', 'Arthraxon kobuna hispidissimus', 'Arthraxon langsdorffii', 'Arthraxon langsdorffii centrasiaticus', 'Arthraxon langsdorffii cryptatherus', 'Arthraxon langsdorffii submuticus', 'Arthraxon lasiocoleos', 'Arthraxon lasiocoleus', 'Arthraxon major', 'Arthraxon mauritianus', 'Arthraxon micans', 'Arthraxon okamotoi', 'Arthraxon pallidus', 'Arthraxon pauciflorus', 'Arthraxon pauciflorus muticus', 'Arthraxon plumbeus', 'Arthraxon quartinianus', 'Arthraxon quartinianus caespitosus', 'Arthraxon quartinianus glabrescens', 'Arthraxon quartinianus monostachyus', 'Arthraxon quartinianus montanus', 'Arthraxon quartinianus tenellus', 'Arthraxon quartinianus vriesii', 'Arthraxon violaceus', 'Batratherum micans', 'Batratherum plumbeum', 'Chilochloa hispida', 'Digitaria hispida', 'Dimeria scrobiculata', 'Lasiolytrum hispidum', 'Leersia hispida', 'Lucaea gracilis', 'Lucaea major', 'Lucaea plumbea', 'Lucaea violacea', 'Lucaea vriesii', 'Phalaris hispida', 'Pleuroplitis caucasica', 'Pleuroplitis centrasiatica', 'Pleuroplitis langsdorffii', 'Pleuroplitis langsdorffii breviseta', 'Pleuroplitis langsdorffii caucasica', 'Pleuroplitis langsdorffii centrasiatica', 'Pleuroplitis langsdorffii chinensis', 'Pleuroplitis langsdorffii gracilis', 'Pleuroplitis langsdorffii japonica', 'Pleuroplitis langsdorffii submutica', 'Pleuroplitis major', 'Pleuroplitis plumbea', 'Pleuroplitis quartiniana', 'Pleuroplitis quartiniana caespitosa', 'Pleuroplitis quartiniana plumbea', 'Pleuroplitis quartiniana tenella', 'Pleuroplitis violacea', 'Pollinia ciliaris', 'Psilopogon schimperi', 'Sorghum ciliare', 'Spodiopogon ciliaris']	['ncbi:330157', 'gbif:5290201', 'irmng:10208972']	Arthraxon hispidus	both
Dialium guianense|AE	fabaceae/caes.	Dialium	dialium guianense	AE		False	False	Dialium guianense	ICN	1.0	dialium guianense	[]	False	False	Dialium guianense	799964.0	species	ott3.5draft1	['Arouna divaricata', 'Arouna guianensis', 'Aruna divaricata', 'Dialium acuminatum', 'Dialium divaricatum']	['ncbi:149689', 'gbif:2971008', 'irmng:10856178']	Dialium guianense	both
Vochysia megalophylla|AE	vochysiaceae	Vochysia	vochysia megalophylla	AE		False	False	Vochysia megalophylla	ICN	1.0	vochysia megalophylla	[]	False	False	Vochysia megalophylla	6123623.0	species	ott3.5draft1	[]	['gbif:4030694']	Vochysia megalophylla	both
Macrolobium costaricense|AE	fabaceae/caes.	Macrolobium	macrolobium costaricense	AE		False	False	Macrolobium costaricense	ICN	1.0	macrolobium costaricense	[]	False	False	Macrolobium costaricense	3917512.0	species	ott3.5draft1	[]	['ncbi:2082047', 'gbif:2948910', 'irmng:10451282']	Macrolobium costaricense	both
Ternstroemia multiovulata|AE	theaceae	Ternstroemia	ternstroemia multiovulata	AE		False	False	Ternstroemia multiovulata	ICN	1.0	ternstroemia multiovulata	[]	False	False	Ternstroemia multiovulata	6050836.0	species	ott3.5draft1	[]	['gbif:3591046']	Ternstroemia multiovulata	both
Quiina macrophylla|AE	quiinaceae	Quiina	quiina macrophylla	AE		False	False	Quiina macrophylla	ICN	1.0	quiina macrophylla	[]	False	False	Quiina macrophylla	515134.0	species	ott3.5draft1	['Quiina schippii', 'Quiina spruceana', 'Quiina ulei']	['ncbi:313271', 'gbif:8288718']	Quiina macrophylla	both
Stephanopodium costaricense|L	dichapetalaceae	Stephanopodium	stephanopodium costaricense	L		False	False	Stephanopodium costaricense	ICN	1.0	stephanopodium costaricense	[]	False	False	Stephanopodium costaricense	6100131.0	species	ott3.5draft1	[]	['gbif:4195742']	Stephanopodium costaricense	both
Arundinella deppeana|WP	poaceae	Arundinella	arundinella deppeana	WP		False	False	Arundinella deppeana	ICN	1.0	arundinella deppeana	[]	False	False	Arundinella deppeana	670087.0	species	ott3.5draft1	['Arundinella auletica', 'Arundinella latifolia', 'Arundinella phragmitoides', 'Arundinella robusta']	['ncbi:435776', 'gbif:5673546']	Arundinella deppeana	both
Cnestidium rufescens|WP	connaraceae	Cnestidium	cnestidium rufescens	WP		False	False	Cnestidium rufescens	ICN	1.0	cnestidium rufescens	[]	False	False	Cnestidium rufescens	5748984.0	species	ott3.5draft1	['Rourea hondurensis']	['ncbi:1504158', 'gbif:3687051']	Cnestidium rufescens	both
Bellucia pentamera|AE	melastomataceae	Bellucia	bellucia pentamera	AE		False	False	Bellucia pentamera	ICN	1.0	bellucia pentamera	[]	False	False	Bellucia pentamera	25579.0	species	ott3.5draft1	['Axinanthera bellucia', 'Axinanthera macrophylla', 'Bellucia aricuaizensium', 'Bellucia axinanthera', 'Bellucia costaricensis', 'Bellucia weberbaueri']	['ncbi:119876', 'gbif:3866517']	Bellucia pentamera	both
Pseudobombax septenatum|AE	bombacaceae	Pseudobombax	pseudobombax septenatum	AE		False	False	Pseudobombax septenatum	ICN	1.0	pseudobombax septenatum	[]	False	False	Pseudobombax septenatum	651365.0	species	ott3.5draft1	['Bombax balanoides', 'Bombax barrigon', 'Bombax carabobense', 'Bombax heptaphyllum', 'Bombax septenatum', 'Pachira barrigon']	['ncbi:681481', 'gbif:4073614']	Pseudobombax septenatum	both
Cyperus ligularis|WP	cyperaceae	Cyperus	cyperus ligularis	WP		False	False	Cyperus ligularis	ICN	1.0	cyperus ligularis	['incertae_sedis']	False	False	Cyperus ligularis	67631.0	species	ott3.5draft1	['Cyperus callophorus', 'Cyperus coriaceus', 'Cyperus dissolutus', 'Cyperus glandulosus', 'Cyperus glaucoviridis', 'Cyperus ligularis spicatocapitatus', 'Cyperus punctatifolius', 'Cyperus rionensis', 'Cyperus sintenisii', 'Cyperus spicatocapitatus', 'Cyperus thyrsiflorus', 'Cyperus trigonus', 'Cyperus ubertus', 'Cyperus vulnerans', 'Mariscus coriaceus', 'Mariscus dissolutus', 'Mariscus glandulosus', 'Mariscus ligularis', 'Mariscus rufus']	['ncbi:1125410', 'gbif:2715068', 'irmng:10204660']	Cyperus ligularis	both
Turnera angustifolia|WP	turneraceae	Turnera	turnera angustifolia	WP		False	False	Turnera angustifolia	ICN	1.0	turnera angustifolia	[]	False	False	Turnera angustifolia	5750278.0	species	ott3.5draft1	[]	['ncbi:1908416', 'irmng:10593223']	Turnera angustifolia	both
Cymbopogon citratus|WP	poaceae	Cymbopogon	cymbopogon citratus	WP		False	False	Cymbopogon citratus	ICN	1.0	cymbopogon citratus	[]	False	False	Cymbopogon citratus	990862.0	species	ott3.5draft1	['Andropogon ceriferus', 'Andropogon citratus', 'Andropogon citriodorus', 'Andropogon fragrans', 'Andropogon nardus ceriferus', 'Andropogon roxburghii']	['ncbi:66014', 'gbif:2705275', 'irmng:10590112']	Cymbopogon citratus	both
Hyptis suaveolens|WP	lamiaceae	Hyptis	hyptis suaveolens	WP		False	True	Hyptis suaveolens	ICN	1.0	hyptis suaveolens	[]	False	False	Mesosphaerum suaveolens	544483.0	species	ott3.5draft1	['Ballota suaveolens', 'Bystropogon graveolens', 'Bystropogon suaveolens', 'Gnoteris villosa', 'Hyptis congesta', 'Hyptis ebracteata', 'Hyptis graveolens', 'Hyptis plumieri', 'Hyptis suaveolens', 'Hyptis suaveolens mollissima', 'Marrubium indicum', 'Schaueria graveolens']	['ncbi:204129', 'gbif:3889017', 'irmng:10855889']	Mesosphaerum suaveolens	both
Cryptostegia madagascariensis|AE	asclepiadaceae	Cryptostegia	cryptostegia madagascariensis	AE		False	False	Cryptostegia madagascariensis	ICN	1.0	cryptostegia madagascariensis	[]	False	False	Cryptostegia madagascariensis	13701.0	species	ott3.5draft1	[]	['ncbi:413276', 'gbif:8230770', 'irmng:11357658']	Cryptostegia madagascariensis	both
Lawsonia inermis|AE	lythraceae	Lawsonia	lawsonia inermis	AE		False	False	Lawsonia inermis	ICN	1.0	lawsonia inermis	[]	False	False	Lawsonia inermis	996694.0	species	ott3.5draft1	['Lawsonia alba', 'Lawsonia coccinea', 'Lawsonia falcifolia', 'Lawsonia inenmis', 'Lawsonia purpurea', 'Lawsonia spinosa', 'Rotantha combretoides']	['ncbi:141191', 'gbif:5420912', 'irmng:10202450']	Lawsonia inermis	both
Zoysia matrella|WP	poaceae	Zoysia	zoysia matrella	WP		False	False	Zoysia matrella	ICN	1.0	zoysia matrella	[]	False	False	Zoysia matrella	205630.0	species	ott3.5draft1	['Agrostis matrella', 'Matrella juncea', 'Milium maritimum', 'Milium matrella', 'Osterdamia matrella', 'Panicum bradypus', 'Panicum crinum-ursi', 'Zoysia matrella typica', 'Zoysia setacea']	['ncbi:38722', 'gbif:2704740', 'irmng:10857105']	Zoysia matrella	both
Scleria eggersiana|WP	cyperaceae	Scleria	scleria eggersiana	WP		False	False	Scleria eggersiana	ICN	1.0	scleria eggersiana	[]	False	False	Scleria eggersiana	3957422.0	species	ott3.5draft1	['Scleria grisebachii', 'Scleria microcarpa', 'Scleria microcarpa latifolia', 'Scleria mitis', 'Scleria mitis eggersiana']	['ncbi:1735494', 'gbif:2712456', 'irmng:10592429']	Scleria eggersiana	both
Echinochloa polystachya|WP	poaceae	Echinochloa	echinochloa polystachya	WP		False	False	Echinochloa polystachya	ICN	1.0	echinochloa polystachya	[]	False	False	Echinochloa polystachya	3955621.0	species	ott3.5draft1	['Echinochloa polystachya spectabilis', 'Echinochloa spectabilis', 'Echinochloa spectalibis', 'Eulalia spectabilis', 'Oplismenus polystachyus', 'Oplismenus spectabilis', 'Orthopogon hirsutus', 'Panicum bonplandianum', 'Panicum phyllanthum', 'Panicum polystachyum', 'Panicum spectabile', 'Pollinia spectabilis', 'Pseudechinolaena spectabilis']	['gbif:2702800', 'irmng:10594780', 'irmng:10856396', 'irmng:11008965']	Echinochloa polystachya	both
Crescentia cujete|AE	bignoniaceae	Crescentia	crescentia cujete	AE		False	False	Crescentia cujete	ICN	1.0	crescentia cujete	[]	False	False	Crescentia cujete	593986.0	species	ott3.5draft1	['Crescentia acuminata', 'Crescentia angustifolia', 'Crescentia arborea', 'Crescentia cujete puberula', 'Crescentia cuneifolia', 'Crescentia fasciculata', 'Crescentia latifolia', 'Crescentia plectantha', 'Crescentia pumila', 'Crescentia spathulata']	['ncbi:1125401', 'gbif:5415081', 'irmng:10890656']	Crescentia cujete	both
Costus speciosus|AE	costaceae	Costus	costusciosus	AE																		left_only
Delonix regia|AE	fabaceae/caes.	Delonix	delonix regia	AE		False	False	Delonix regia	ICN	1.0	delonix regia	[]	False	False	Delonix regia	348188.0	species	ott3.5draft1	['Delonix regia flavida', 'Delonix regia genuina', 'Poinciana regia']	['ncbi:72433', 'gbif:2956176', 'irmng:10934322']	Delonix regia	both
Caesalpinia pulcherrima|AE	fabaceae/caes.	Caesalpinia	caesalpinia pulcherrima	AE		False	False	Caesalpinia pulcherrima	ICN	1.0	caesalpinia pulcherrima	[]	False	False	Caesalpinia pulcherrima	434080.0	species	ott3.5draft1	['Caesalpinia pulcherrima flava', 'Poinciana bijuga', 'Poinciana elata', 'Poinciana pucherrima', 'Poinciana pulcherrima']	['ncbi:53846', 'gbif:2958715', 'irmng:10525259']	Caesalpinia pulcherrima	both
Morinda citrifolia|L	rubiaceae	Morinda	morinda citrifolia	L		False	False	Morinda citrifolia	ICN	1.0	morinda citrifolia	[]	False	False	Morinda citrifolia	559722.0	species	ott3.5draft1	['Byrsophyllum ellipticum', 'Coffea elliptica', 'Morinda angustifolia', 'Morinda aspera', 'Morinda chachuca', 'Morinda citrifolia citrifolia', 'Morinda citrifolia potteri', 'Morinda coreia stenophylla', 'Morinda elliptica', 'Morinda ligulata', 'Morinda littoralis', 'Morinda macrophylla', 'Morinda mudia', 'Morinda multiflora', 'Morinda nodosa', 'Morinda pubescens stenophylla', 'Morinda quadrangularis', 'Morinda stenophylla', 'Morinda teysmanniana', 'Morinda tinctoria', 'Morinda tomentosa', 'Morinda zollingeriana', 'Platanocephalus orientalis', 'Samama citrifolia', 'Sarcocephalus leichhardtii', 'Stylocoryna elliptica']	['ncbi:43522', 'gbif:5339879', 'irmng:11010563']	Morinda citrifolia (species in kingdom Archaeplastida)	both
